./m_c/804.ini,1.49937839754,1.60965023787,1.6306108068,1.51546949841,1.90748042536,1.6325178732
./m_c/805.ini,1.49644024567,1.60523582849,1.65914207954,1.49887243627,1.91784719431,1.63550755686
./m_c/806.ini,1.49937839754,1.60965023787,1.6306108068,1.51546949841,1.90748042536,1.6325178732
./m_c/807.ini,1.50585856075,1.61172116579,1.67517028696,1.50147029913,1.91974886422,1.64279383537
./m_c/812.ini,1.50041940484,1.64330234868,1.67421397892,1.49913311507,2.03460852709,1.67033547492
./m_c/813.ini,1.48061559638,1.61697699953,1.68822062352,1.49434051879,2.0073602377,1.65750279518
./m_c/814.ini,1.50041940484,1.64330234868,1.67421397892,1.49913311507,2.03460852709,1.67033547492
./m_c/815.ini,1.48090351709,1.61776392166,1.6913484033,1.49200044506,2.00342111267,1.65708747996
./m_c/820.ini,1.49473836898,1.60919877868,1.63834645521,1.51741251598,1.91056247784,1.63405171934
./m_c/821.ini,1.49696592697,1.60578070131,1.66312452307,1.50018840576,1.92082181963,1.63737627535
./m_c/822.ini,1.49473836898,1.60919877868,1.63834645521,1.51741251598,1.91056247784,1.63405171934
./m_c/823.ini,1.50415566398,1.61070012063,1.67805750483,1.50198242379,1.91823187131,1.64262551691
./m_c/828.ini,1.50834950328,1.64153627173,1.66386043566,1.50973246751,2.03743416884,1.6721825694
./m_c/829.ini,1.4821632079,1.61386039349,1.67615666486,1.49657309642,2.00195148757,1.65414097005
./m_c/830.ini,1.50834950328,1.64153627173,1.66386043566,1.50973246751,2.03743416884,1.6721825694
./m_c/831.ini,1.47764110849,1.6177934297,1.68353735744,1.49846755314,2.00601088082,1.65669006592
./m_c/836.ini,1.49932984714,1.6093413724,1.63232178788,1.51471546995,1.90944441978,1.63303057943
./m_c/837.ini,1.49859680635,1.60652660858,1.66065979333,1.4987963537,1.91819541007,1.63655499441
./m_c/838.ini,1.49932984714,1.6093413724,1.63232178788,1.51471546995,1.90944441978,1.63303057943
./m_c/839.ini,1.50474724348,1.61098673046,1.67530492106,1.50159480914,1.91857530481,1.64224180179
./m_c/844.ini,1.50100296968,1.64399568044,1.67168724295,1.49968336253,2.03253296434,1.66978044399
./m_c/845.ini,1.4813174654,1.61729433459,1.68606451369,1.49397822758,2.00653045172,1.6570369986
./m_c/846.ini,1.50100296968,1.64399568044,1.67168724295,1.49968336253,2.03253296434,1.66978044399
./m_c/847.ini,1.48184059313,1.61613729653,1.68887248417,1.49111364475,2.00358133202,1.65630907012
./m_c/852.ini,1.49647560141,1.60750412993,1.63880209342,1.5184777771,1.9069149008,1.63363490053
./m_c/853.ini,1.49693218533,1.60634315763,1.66553670021,1.50033347236,1.91943223083,1.63771554927
./m_c/854.ini,1.49647560141,1.60750412993,1.63880209342,1.5184777771,1.9069149008,1.63363490053
./m_c/855.ini,1.50513758822,1.61180451686,1.67919933865,1.5022260472,1.91658102671,1.64298970353
./m_c/860.ini,1.50704409087,1.64162841541,1.66390494541,1.50990455739,2.03790659528,1.67207772087
./m_c/861.ini,1.48013747665,1.61525437746,1.67438830891,1.4964258936,2.00276827387,1.6537948661
./m_c/862.ini,1.50704409087,1.64162841541,1.66390494541,1.50990455739,2.03790659528,1.67207772087
./m_c/863.ini,1.48006842734,1.61764647814,1.68264458848,1.49775898795,2.00530976822,1.65668565003
./m_c/868.ini,1.49955006662,1.60925361728,1.63129104539,1.51550894612,1.9070223314,1.63252520136
./m_c/869.ini,1.49715743348,1.604553451,1.65911729498,1.49886558317,1.91799087687,1.6355369279
./m_c/870.ini,1.49955006662,1.60925361728,1.63129104539,1.51550894612,1.9070223314,1.63252520136
./m_c/871.ini,1.50598878542,1.60972287887,1.67546329472,1.50177722232,1.9192819434,1.64244682495
./m_c/876.ini,1.50046321471,1.64390603411,1.67299780255,1.49969133863,2.03320072067,1.67005182213
./m_c/877.ini,1.48070265944,1.61709413236,1.6879569871,1.49426926357,2.0067344439,1.65735149727
./m_c/878.ini,1.50046321471,1.64390603411,1.67299780255,1.49969133863,2.03320072067,1.67005182213
./m_c/879.ini,1.48119408152,1.6175304944,1.69131371282,1.49189872768,2.0035825055,1.65710390438
./m_c/884.ini,1.49486343393,1.60850004403,1.63750700351,1.51748042824,1.91153654385,1.63397749071
./m_c/885.ini,1.49651939935,1.60665115811,1.66363386615,1.50067187996,1.92131854407,1.63775896953
./m_c/886.ini,1.49486343393,1.60850004403,1.63750700351,1.51748042824,1.91153654385,1.63397749071
./m_c/887.ini,1.50435035703,1.60976555367,1.67853736764,1.50203234675,1.91748735624,1.64243459627
./m_c/892.ini,1.50763636334,1.64162986696,1.66431759636,1.50987629455,2.03870301123,1.67243262649
./m_c/893.ini,1.48164862871,1.61382848036,1.67654158432,1.49681633336,2.0017307628,1.65411315791
./m_c/894.ini,1.50763636334,1.64162986696,1.66431759636,1.50987629455,2.03870301123,1.67243262649
./m_c/895.ini,1.47749824814,1.61810852384,1.6836297923,1.49867020537,2.00504524629,1.65659040319
./m_c/900.ini,1.50004261868,1.60916522885,1.63164184458,1.51537134917,1.90906219428,1.63305664711
./m_c/901.ini,1.49876497095,1.60640370228,1.6606163859,1.49891551276,1.91862482432,1.63666507924
./m_c/902.ini,1.50004261868,1.60916522885,1.63164184458,1.51537134917,1.90906219428,1.63305664711
./m_c/903.ini,1.50417125262,1.61053536277,1.67509496188,1.50173123669,1.91866069506,1.6420387018
